レース番号,競技性別,競技名,世界記録,日本記録,年齢区分,大会記録,順位,チーム名,合計年齢,水路,時間,大会新,LAPタイム,選手名,飛込タイム,タイム
No.17,混合,4x50mメドレ-リレ-,1:53.25,1:55.11,160~199歳,2:07.28,5,セ・用賀,170歳,3/1,2:35.57,,"51.35,1:23.30,1:58.84",糸川永利子,0.68,51.35
No.17,混合,4x50mメドレ-リレ-,1:53.25,1:55.11,160~199歳,2:07.28,5,セ・用賀,170歳,3/1,2:35.57,,"51.35,1:23.30,1:58.84",青木海斗,,31.95
No.17,混合,4x50mメドレ-リレ-,1:53.25,1:55.11,160~199歳,2:07.28,5,セ・用賀,170歳,3/1,2:35.57,,"51.35,1:23.30,1:58.84",大家萌実,0.28,35.54
No.17,混合,4x50mメドレ-リレ-,1:53.25,1:55.11,160~199歳,2:07.28,5,セ・用賀,170歳,3/1,2:35.57,,"51.35,1:23.30,1:58.84",吉峯幸郎,0.59,36.73
No.17,混合,4x50mメドレ-リレ-,1:53.25,1:55.11,160~199歳,2:07.28,6,セ・青砥,182歳,1/3,2:57.85,,,田中香苗,0.93,58.00
No.17,混合,4x50mメドレ-リレ-,1:53.25,1:55.11,160~199歳,2:07.28,6,セ・青砥,182歳,1/3,2:57.85,,,角田優佳里,0.66,52.17
No.17,混合,4x50mメドレ-リレ-,1:53.25,1:55.11,160~199歳,2:07.28,6,セ・青砥,182歳,1/3,2:57.85,,,武本侑己,0.14,30.78
No.17,混合,4x50mメドレ-リレ-,1:53.25,1:55.11,160~199歳,2:07.28,6,セ・青砥,182歳,1/3,2:57.85,,,中村浩司,0.74,36.9
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,1,セ・成城,126歳,4/6,2:08.39,,"35.74,1:10.05,1:37.61",仲田笑美,0.62,35.74
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,1,セ・成城,126歳,4/6,2:08.39,,"35.74,1:10.05,1:37.61",梅林大貴,0.34,34.31
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,1,セ・成城,126歳,4/6,2:08.39,,"35.74,1:10.05,1:37.61",黒田大介,0.35,27.56
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,1,セ・成城,126歳,4/6,2:08.39,,"35.74,1:10.05,1:37.61",佐々木彩,0.38,30.78
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,2,セ・平塚,146歳,4/2,2:10.22,,"38.15,1:09.86,1:36.91",佐々木美佐,0.73,38.15
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,2,セ・平塚,146歳,4/2,2:10.22,,"38.15,1:09.86,1:36.91",増田究,0.07,31.71
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,2,セ・平塚,146歳,4/2,2:10.22,,"38.15,1:09.86,1:36.91",土屋大貴,0.11,27.05
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,2,セ・平塚,146歳,4/2,2:10.22,,"38.15,1:09.86,1:36.91",足立知実,0.09,33.31
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,3,セ・武蔵小杉,154歳,4/5,2:10.72,,"35.59,1:08.48,1:39.82",髙橋美波,0.66,35.59
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,3,セ・武蔵小杉,154歳,4/5,2:10.72,,"35.59,1:08.48,1:39.82",西尾直人,0.32,32.89
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,3,セ・武蔵小杉,154歳,4/5,2:10.72,,"35.59,1:08.48,1:39.82",中村良樹,0.21,31.34
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,3,セ・武蔵小杉,154歳,4/5,2:10.72,,"35.59,1:08.48,1:39.82",田中美鈴,0.23,30.9
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,4,セ・二俣川,137歳,4/9,2:11.97,,"34.18,1:06.94,1:35.66",竹下菜々美,0.60,34.18
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,4,セ・二俣川,137歳,4/9,2:11.97,,"34.18,1:06.94,1:35.66",田中壮一郎,0.46,32.76
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,4,セ・二俣川,137歳,4/9,2:11.97,,"34.18,1:06.94,1:35.66",前田崇行,0.5,28.72
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,4,セ・二俣川,137歳,4/9,2:11.97,,"34.18,1:06.94,1:35.66",前田由希映,0.58,36.31
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,5,セ・慶應日吉,147歳,4/1,2:15.97,,"37.85,1:22.88,1:50.68",宮本八重,0.66,37.85
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,5,セ・慶應日吉,147歳,4/1,2:15.97,,"37.85,1:22.88,1:50.68",前畑章子,0.16,45.03
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,5,セ・慶應日吉,147歳,4/1,2:15.97,,"37.85,1:22.88,1:50.68",高見沢重倫,0.22,27.8
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,5,セ・慶應日吉,147歳,4/1,2:15.97,,"37.85,1:22.88,1:50.68",菅原啓,0.24,25.29
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,6,セ・阿佐谷,140歳,3/6,2:20.29,,"39.73,1:19.83,1:48.45",小野真佐子,0.70,39.73
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,6,セ・阿佐谷,140歳,3/6,2:20.29,,"39.73,1:19.83,1:48.45",和田亮,0.47,40.1
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,6,セ・阿佐谷,140歳,3/6,2:20.29,,"39.73,1:19.83,1:48.45",椎本恭平,0.44,28.62
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,6,セ・阿佐谷,140歳,3/6,2:20.29,,"39.73,1:19.83,1:48.45",今井恵子,0.4,31.84
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,7,セ・天王洲,138歳,3/8,2:21.13,,"40.41,1:17.62,1:47.32",萩原ゆりか,0.78,40.41
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,7,セ・天王洲,138歳,3/8,2:21.13,,"40.41,1:17.62,1:47.32",加間英貴,0.2,37.21
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,7,セ・天王洲,138歳,3/8,2:21.13,,"40.41,1:17.62,1:47.32",小野健,0.49,29.7
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,7,セ・天王洲,138歳,3/8,2:21.13,,"40.41,1:17.62,1:47.32",四井美穂,0.31,33.81
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,8,セ・目黒,135歳,3/3,2:28.42,,"47.12,1:29.57,1:57.82",李鎬善,0.58,47.12
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,8,セ・目黒,135歳,3/3,2:28.42,,"47.12,1:29.57,1:57.82",兵藤鋭雄,0.67,42.45
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,8,セ・目黒,135歳,3/3,2:28.42,,"47.12,1:29.57,1:57.82",相原健吾,0.45,28.25
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,8,セ・目黒,135歳,3/3,2:28.42,,"47.12,1:29.57,1:57.82",佐藤玖弥,0.49,30.6
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,9,セ・長津田,156歳,3/7,2:36.41,,"51.83,1:29.71,1:58.24",宮林佑妃,0.71,51.83
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,9,セ・長津田,156歳,3/7,2:36.41,,"51.83,1:29.71,1:58.24",岡村勝重,0.17,37.88
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,9,セ・長津田,156歳,3/7,2:36.41,,"51.83,1:29.71,1:58.24",村田拓斗,0.17,28.53
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,9,セ・長津田,156歳,3/7,2:36.41,,"51.83,1:29.71,1:58.24",久保かおり,0.45,38.17
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,10,セ・桶川北本,154歳,2/4,2:46.95,,"44.9,1:39.40,2:09.65",村岡礼奈,0.65,44.90
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,10,セ・桶川北本,154歳,2/4,2:46.95,,"44.9,1:39.40,2:09.65",村岡貴子,0.67,54.5
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,10,セ・桶川北本,154歳,2/4,2:46.95,,"44.9,1:39.40,2:09.65",吉川重行,0.49,30.25
No.17,混合,4x50mメドレ-リレ-,1:49.61,1:52.24,120~159歳,2:01.01,10,セ・桶川北本,154歳,2/4,2:46.95,,"44.9,1:39.40,2:09.65",清水大輔,0.39,37.3
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,1,セ・成城,100歳,4/4,2:08.39,,"35.92,1:09.12,1:36.91",広瀬幸音,0.63,35.92
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,1,セ・成城,100歳,4/4,2:08.39,,"35.92,1:09.12,1:36.91",小林和矢,0.3,33.2
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,1,セ・成城,100歳,4/4,2:08.39,,"35.92,1:09.12,1:36.91",宮田遼太,0.28,27.79
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,1,セ・成城,100歳,4/4,2:08.39,,"35.92,1:09.12,1:36.91",宮田さくら,0.06,31.48
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,2,セ・長津田,)86歳,4/7,2:12.60,,"35.82,1:13.33,1:43.62",長崎千怜,0.61,35.82
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,2,セ・長津田,)86歳,4/7,2:12.60,,"35.82,1:13.33,1:43.62",竹下翔,0.32,37.51
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,2,セ・長津田,)86歳,4/7,2:12.60,,"35.82,1:13.33,1:43.62",村田雅治,0.52,30.29
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,2,セ・長津田,)86歳,4/7,2:12.60,,"35.82,1:13.33,1:43.62",高橋紗良,0.17,28.98
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,3,セ・二俣川,)94歳,4/3,2:13.98,,"35.12,1:17.71,1:47.26",表侑寿,0.64,35.12
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,3,セ・二俣川,)94歳,4/3,2:13.98,,"35.12,1:17.71,1:47.26",深堀陽子,0.42,42.59
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,3,セ・二俣川,)94歳,4/3,2:13.98,,"35.12,1:17.71,1:47.26",山﨑陸真,0.54,29.55
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,3,セ・二俣川,)94歳,4/3,2:13.98,,"35.12,1:17.71,1:47.26",田中啓二朗,0.36,26.72
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,4,セ・八王子,)84歳,3/5,2:14.46,,"38.34,1:10.92,1:39.53",伊藤愛羅,0.70,38.34
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,4,セ・八王子,)84歳,3/5,2:14.46,,"38.34,1:10.92,1:39.53",木村隼人,0.42,32.58
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,4,セ・八王子,)84歳,3/5,2:14.46,,"38.34,1:10.92,1:39.53",和澤情,0.45,28.61
No.17,混合,4x50mメドレ-リレ-,1:47.29,1:48.98,72~119歳,2:00.62,4,セ・八王子,)84歳,3/5,2:14.46,,"38.34,1:10.92,1:39.53",寺本茉冬,0.26,34.93
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,1,セ・二俣川,245歳,1/7,6:42.37*手動,,"49.23,1:44.85,2:33.70,3:26.45,4:13.09,5:07.98,5:51.11",上野真弓,0.92,49.23
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,1,セ・二俣川,245歳,1/7,6:42.37*手動,,"49.23,1:44.85,2:33.70,3:26.45,4:13.09,5:07.98,5:51.11",野島久枝,0.58,48.85
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,1,セ・二俣川,245歳,1/7,6:42.37*手動,,"49.23,1:44.85,2:33.70,3:26.45,4:13.09,5:07.98,5:51.11",武井麻知子,0.5,46.64
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,1,セ・二俣川,245歳,1/7,6:42.37*手動,,"49.23,1:44.85,2:33.70,3:26.45,4:13.09,5:07.98,5:51.11",盛田真規子,0.92,43.13
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,2,セ・慶應日吉,247歳,1/9,7:02.89,,"51.45,1:47.46,2:33.72,3:31.90,4:25.14,5:25.17,6:11.15",高見沢ゆみ子,0.75,51.45
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,2,セ・慶應日吉,247歳,1/9,7:02.89,,"51.45,1:47.46,2:33.72,3:31.90,4:25.14,5:25.17,6:11.15",前畑章子,0.56,46.26
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,2,セ・慶應日吉,247歳,1/9,7:02.89,,"51.45,1:47.46,2:33.72,3:31.90,4:25.14,5:25.17,6:11.15",森谷登志江,0.54,53.24
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,2,セ・慶應日吉,247歳,1/9,7:02.89,,"51.45,1:47.46,2:33.72,3:31.90,4:25.14,5:25.17,6:11.15",田村明美,0.81,45.98
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,3,セ・戸塚,260歳,1/10,7:23.99,,"57.21,2:02.21,3:05.52,4:19.90,4:56.63,5:40.83,6:29.07",菅和江,0.79,57.21
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,3,セ・戸塚,260歳,1/10,7:23.99,,"57.21,2:02.21,3:05.52,4:19.90,4:56.63,5:40.83,6:29.07",菅井道子,0.69,1:03.31
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,3,セ・戸塚,260歳,1/10,7:23.99,,"57.21,2:02.21,3:05.52,4:19.90,4:56.63,5:40.83,6:29.07",広瀬百合香,0.49,36.73
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,3,セ・戸塚,260歳,1/10,7:23.99,,"57.21,2:02.21,3:05.52,4:19.90,4:56.63,5:40.83,6:29.07",日和久美子,0.53,48.24
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,4,セ・南千住,252歳,1/2,7:25.64,,"48.87,1:45.65,2:34.24,3:31.39,4:30.94,5:47.23,6:33.17",山本由起子,0.82,48.87
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,4,セ・南千住,252歳,1/2,7:25.64,,"48.87,1:45.65,2:34.24,3:31.39,4:30.94,5:47.23,6:33.17",田原文月,0.47,48.59
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,4,セ・南千住,252歳,1/2,7:25.64,,"48.87,1:45.65,2:34.24,3:31.39,4:30.94,5:47.23,6:33.17",下川喜美枝,0.92,59.55
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,4,セ・南千住,252歳,1/2,7:25.64,,"48.87,1:45.65,2:34.24,3:31.39,4:30.94,5:47.23,6:33.17",古宇田淳子,0.54,45.94
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,5,セ・阿佐谷,266歳,1/1,9:17.39,,"1:02.01,2:09.75,3:20.12,4:47.95,6:00.59,7:25.56,8:19.64",宮田ひとみ,0.77,1:02.01
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,5,セ・阿佐谷,266歳,1/1,9:17.39,,"1:02.01,2:09.75,3:20.12,4:47.95,6:00.59,7:25.56,8:19.64",渡邉登美子,0.96,1:10.37
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,5,セ・阿佐谷,266歳,1/1,9:17.39,,"1:02.01,2:09.75,3:20.12,4:47.95,6:00.59,7:25.56,8:19.64",近藤みゆき,0.79,1:12.64
No.18,女子,4x100mメドレ-リレ-,5:19.05,5:29.51,240~279歳,6:21.43,5,セ・阿佐谷,266歳,1/1,9:17.39,,"1:02.01,2:09.75,3:20.12,4:47.95,6:00.59,7:25.56,8:19.64",三嶋祐子,0.97,54.08
No.18,女子,4x100mメドレ-リレ-,4:54.41,5:04.80,200~239歳,5:42.41,1,セ・成城,224歳,1/4,6:11.06*手動,,"52.36,1:47.58,2:35.66,3:27.48,4:09.13,4:57.51,5:32.83",茂櫛典子,0.57,52.36
No.18,女子,4x100mメドレ-リレ-,4:54.41,5:04.80,200~239歳,5:42.41,1,セ・成城,224歳,1/4,6:11.06*手動,,"52.36,1:47.58,2:35.66,3:27.48,4:09.13,4:57.51,5:32.83",佐藤洋子,0.57,48.08
No.18,女子,4x100mメドレ-リレ-,4:54.41,5:04.80,200~239歳,5:42.41,1,セ・成城,224歳,1/4,6:11.06*手動,,"52.36,1:47.58,2:35.66,3:27.48,4:09.13,4:57.51,5:32.83",仲田久美子,0.54,41.65
No.18,女子,4x100mメドレ-リレ-,4:54.41,5:04.80,200~239歳,5:42.41,1,セ・成城,224歳,1/4,6:11.06*手動,,"52.36,1:47.58,2:35.66,3:27.48,4:09.13,4:57.51,5:32.83",羽田文,0.53,35.32
No.18,女子,4x100mメドレ-リレ-,4:54.41,5:04.80,200~239歳,5:42.41,2,セ・二俣川,200歳,1/3,6:39.55,,"47.53,1:37.05,2:26.59,3:22.81,4:11.65,5:10.43,5:53.71",草野茜,0.70,47.53
No.18,女子,4x100mメドレ-リレ-,4:54.41,5:04.80,200~239歳,5:42.41,2,セ・二俣川,200歳,1/3,6:39.55,,"47.53,1:37.05,2:26.59,3:22.81,4:11.65,5:10.43,5:53.71",永瀬秀子,0.2,49.54
No.18,女子,4x100mメドレ-リレ-,4:54.41,5:04.80,200~239歳,5:42.41,2,セ・二俣川,200歳,1/3,6:39.55,,"47.53,1:37.05,2:26.59,3:22.81,4:11.65,5:10.43,5:53.71",吉池奈々,0.6,48.84
No.18,女子,4x100mメドレ-リレ-,4:54.41,5:04.80,200~239歳,5:42.41,2,セ・二俣川,200歳,1/3,6:39.55,,"47.53,1:37.05,2:26.59,3:22.81,4:11.65,5:10.43,5:53.71",前田由希映,0.96,43.28
No.18,女子,4x100mメドレ-リレ-,4:40.42,4:42.46,160~199歳,5:17.33,1,セ・阿佐谷,162歳,1/6,6:04.78,,"45.83,1:31.52,2:16.15,3:07.83,3:48.47,4:43.78,5:21.51",棚網恵理,0.71,45.83
No.18,女子,4x100mメドレ-リレ-,4:40.42,4:42.46,160~199歳,5:17.33,1,セ・阿佐谷,162歳,1/6,6:04.78,,"45.83,1:31.52,2:16.15,3:07.83,3:48.47,4:43.78,5:21.51",三宅信花,0.45,44.63
No.18,女子,4x100mメドレ-リレ-,4:40.42,4:42.46,160~199歳,5:17.33,1,セ・阿佐谷,162歳,1/6,6:04.78,,"45.83,1:31.52,2:16.15,3:07.83,3:48.47,4:43.78,5:21.51",今井恵子,0.6,40.64
No.18,女子,4x100mメドレ-リレ-,4:40.42,4:42.46,160~199歳,5:17.33,1,セ・阿佐谷,162歳,1/6,6:04.78,,"45.83,1:31.52,2:16.15,3:07.83,3:48.47,4:43.78,5:21.51",小野真佐子,0.21,37.73
No.18,女子,4x100mメドレ-リレ-,4:40.42,4:42.46,160~199歳,5:17.33,2,セ・慶應日吉,180歳,1/8,6:46.59,,"45.58,1:35.19,2:24.26,3:23.37,4:17.12,5:21.35,6:00.52",井唯,0.72,45.58
No.18,女子,4x100mメドレ-リレ-,4:40.42,4:42.46,160~199歳,5:17.33,2,セ・慶應日吉,180歳,1/8,6:46.59,,"45.58,1:35.19,2:24.26,3:23.37,4:17.12,5:21.35,6:00.52",RacaruGabriela,0.72,49.07
No.18,女子,4x100mメドレ-リレ-,4:40.42,4:42.46,160~199歳,5:17.33,2,セ・慶應日吉,180歳,1/8,6:46.59,,"45.58,1:35.19,2:24.26,3:23.37,4:17.12,5:21.35,6:00.52",井手敦子,0.74,53.75
No.18,女子,4x100mメドレ-リレ-,4:40.42,4:42.46,160~199歳,5:17.33,2,セ・慶應日吉,180歳,1/8,6:46.59,,"45.58,1:35.19,2:24.26,3:23.37,4:17.12,5:21.35,6:00.52",福本麻美,0.6,39.17
No.18,女子,4x100mメドレ-リレ-,4:30.81,4:30.81,72~119歳,5:07.97,1,セ・二俣川,100歳,1/5,5:30.01,,"36.37,1:17.60,2:03.32,2:55.15,3:28.43,4:08.62,4:46.22",表侑寿,0.63,36.37
No.18,女子,4x100mメドレ-リレ-,4:30.81,4:30.81,72~119歳,5:07.97,1,セ・二俣川,100歳,1/5,5:30.01,,"36.37,1:17.60,2:03.32,2:55.15,3:28.43,4:08.62,4:46.22",深堀陽子,0.47,45.72
No.18,女子,4x100mメドレ-リレ-,4:30.81,4:30.81,72~119歳,5:07.97,1,セ・二俣川,100歳,1/5,5:30.01,,"36.37,1:17.60,2:03.32,2:55.15,3:28.43,4:08.62,4:46.22",竹下菜々美,0.5,33.28
No.18,女子,4x100mメドレ-リレ-,4:30.81,4:30.81,72~119歳,5:07.97,1,セ・二俣川,100歳,1/5,5:30.01,,"36.37,1:17.60,2:03.32,2:55.15,3:28.43,4:08.62,4:46.22",松本彩花,0.22,37.6
No.19,男子,4x100mメドレ-リレ-,5:07.90,5:14.37,280~319歳,7:08.16,1,セ・阿佐谷,281歳,1/3,6:10.39,,"47.39,1:37.48,2:24.99,3:19.14,3:54.62,4:35.42,5:19.95",吉村進,0.76,47.39
No.19,男子,4x100mメドレ-リレ-,5:07.90,5:14.37,280~319歳,7:08.16,1,セ・阿佐谷,281歳,1/3,6:10.39,,"47.39,1:37.48,2:24.99,3:19.14,3:54.62,4:35.42,5:19.95",村田幸士郎,0.79,47.51
No.19,男子,4x100mメドレ-リレ-,5:07.90,5:14.37,280~319歳,7:08.16,1,セ・阿佐谷,281歳,1/3,6:10.39,,"47.39,1:37.48,2:24.99,3:19.14,3:54.62,4:35.42,5:19.95",吉原一彦,0.55,35.48
No.19,男子,4x100mメドレ-リレ-,5:07.90,5:14.37,280~319歳,7:08.16,1,セ・阿佐谷,281歳,1/3,6:10.39,,"47.39,1:37.48,2:24.99,3:19.14,3:54.62,4:35.42,5:19.95",折居彰,0.8,44.53
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,1,セ・二俣川,202歳,1/4,5:13.14,,"37.93,1:18.31,2:04.04,2:55.88,3:29.64,4:09.14,4:38.60",下家成人,0.70,37.93
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,1,セ・二俣川,202歳,1/4,5:13.14,,"37.93,1:18.31,2:04.04,2:55.88,3:29.64,4:09.14,4:38.60",草野剛史,0.47,45.73
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,1,セ・二俣川,202歳,1/4,5:13.14,,"37.93,1:18.31,2:04.04,2:55.88,3:29.64,4:09.14,4:38.60",堀川広祐,0.42,33.76
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,1,セ・二俣川,202歳,1/4,5:13.14,,"37.93,1:18.31,2:04.04,2:55.88,3:29.64,4:09.14,4:38.60",永瀬知之,0.5,29.46
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,2,セ・大宮宮原,204歳,1/6,5:15.18,,"43.08,1:28.45,2:07.22,2:51.10,3:24.10,4:06.45,4:39.44",宮川則仁,0.76,43.08
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,2,セ・大宮宮原,204歳,1/6,5:15.18,,"43.08,1:28.45,2:07.22,2:51.10,3:24.10,4:06.45,4:39.44",阿部憲一,0.09,38.77
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,2,セ・大宮宮原,204歳,1/6,5:15.18,,"43.08,1:28.45,2:07.22,2:51.10,3:24.10,4:06.45,4:39.44",川瀬健次,0.4,33
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,2,セ・大宮宮原,204歳,1/6,5:15.18,,"43.08,1:28.45,2:07.22,2:51.10,3:24.10,4:06.45,4:39.44",清田真人,0.18,32.99
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,3,セ・天王洲,208歳,1/7,6:01.42,,"42.7,1:30.75,2:15.23,3:06.53,3:40.98,4:22.23,5:06.30",久保卓士,0.66,42.7
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,3,セ・天王洲,208歳,1/7,6:01.42,,"42.7,1:30.75,2:15.23,3:06.53,3:40.98,4:22.23,5:06.30",千葉忠英,0.69,44.48
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,3,セ・天王洲,208歳,1/7,6:01.42,,"42.7,1:30.75,2:15.23,3:06.53,3:40.98,4:22.23,5:06.30",倉持公一,0.45,34.45
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,3,セ・天王洲,208歳,1/7,6:01.42,,"42.7,1:30.75,2:15.23,3:06.53,3:40.98,4:22.23,5:06.30",佐藤流生,0.86,44.07
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,4,セ・阿佐谷,209歳,1/8,6:31.21,,"43.52,1:33.75,2:32.38,3:42.01,4:18.46,5:03.68,5:44.12",若杉佳宏,0.70,43.52
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,4,セ・阿佐谷,209歳,1/8,6:31.21,,"43.52,1:33.75,2:32.38,3:42.01,4:18.46,5:03.68,5:44.12",伴野保志,0.91,58.63
