course,gender,event,distance,age_group,is_relay,name_team_raw,record,established_date,athlete_name,team_name
短水路,男,個人メドレー,400m,65,0,桜井三重,7:36.13,2017/4/15,桜井三重,新浦安
短水路,男,個人メドレー,200m,70,0,吉原一彦,2:47.48,2025/2/24,吉原一彦,阿佐谷
短水路,男,個人メドレー,400m,70,0,渡辺康,7:07.46,2019/4/20,渡辺康,新三郷
短水路,男,個人メドレー,200m,75,0,白井清嗣,4:29.58,2023/1/14,白井清嗣,大宮宮原
短水路,男,個人メドレー,400m,75,0,白井清嗣,9:24.10,2023/5/20,白井清嗣,大宮宮原
短水路,男,メドレーリレー,4×25m,119,1,酒井・瀧下・髙栁・前田,49.23,2014/7/5,,二俣川
短水路,男,メドレーリレー,4×25m,120,1,矢野・尾関・ライアン・川井,48.66,2025/6/1,,都島
短水路,男,フリーリレー,4×25m,119,1,酒井・大川・高柳・前田,44.07,2009/11/14,,二俣川
短水路,男,フリーリレー,4×25m,120,1,ライアン・尾関・川井・矢野,42.92,2025/6/1,,都島
短水路,男,メドレーリレー,4×25m,160,1,渋谷・久保田・今井・金子,49.52,2009/6/7,,前橋
短水路,男,フリーリレー,4×25m,160,1,久保田・今井・滋野・金子,45.05,2009/7/4,,前橋
短水路,男,メドレーリレー,4×25m,200,1,渋谷・大槻・今井・滋野,50.96,2009/7/4,,前橋
短水路,男,フリーリレー,4×25m,200,1,今井・大槻・渋谷・滋野,47.12,2009/10/18,,前橋
短水路,男,メドレーリレー,4×25m,240,1,渋谷・大槻・今井・滋野,53.14,2019/5/11,,前橋
短水路,男,フリーリレー,4×25m,240,1,今井・渋谷・大槻・滋野,49.30,2019/4/20,,前橋
短水路,男,メドレーリレー,4×25m,280,1,桜井・伊豆・西村・安永,1:09.92,2017/7/1,,新浦安
短水路,男,フリーリレー,4×25m,280,1,田中・品川・山崎・山田,1:02.10,2024/6/30,,尼崎
短水路,男,メドレーリレー,4×25m,320,1,大塚・柳田・椎野・大森,1:35.63,2015/7/4,,越谷
短水路,男,フリーリレー,4×25m,320,1,椎野・大塚・大森・柳田,1:21.02,2015/7/4,,越谷
短水路,男,メドレーリレー,4×50m,119,1,青木・知見・高柳・前田,1:44.49,2012/3/10,,二俣川
短水路,男,メドレーリレー,4×50m,120,1,鶴谷・知見・前田(康)・前田(崇),1:49.82,2023/5/14,,二俣川
短水路,男,フリーリレー,4×50m,119,1,前田・大川・高柳・酒井,1:36.36,2009/3/15,,二俣川
短水路,男,フリーリレー,4×50m,120,1,矢野・尾関・川井・ライアン,1:34.45,2025/6/1,,都島
短水路,男,メドレーリレー,4×50m,160,1,渋谷・久保田・今井・金子,1:48.85,2009/4/19,,前橋
短水路,男,フリーリレー,4×50m,160,1,久保田・天笠・渋谷・金子,1:39.12,2010/2/13,,前橋
短水路,男,メドレーリレー,4×50m,200,1,渋谷・大槻・今井・滋野,1:52.43,2009/2/14,,前橋
短水路,男,フリーリレー,4×50m,200,1,今井・金子・大槻・滋野,1:43.13,2010/4/18,,前橋
短水路,男,メドレーリレー,4×50m,240,1,渋谷・大槻・今井・滋野,1:56.54,2019/5/11,,前橋
短水路,男,フリーリレー,4×50m,240,1,今井・渋谷・大槻・滋野,1:49.01,2019/4/21,,前橋
短水路,男,フリーリレー,4×50m,280,1,吉井・山田・小畠・今泉,2:32.77,2023/7/2,,芦屋市
短水路,男,メドレーリレー,4×50m,280,1,桜井・伊豆・西村・安永,2:46.58,2019/5/11,,新浦安
短水路,男,フリーリレー,4×50m,320,1,畠山・鈴木・中村・丸本,3:20.20,2019/5/11,,ザバス鶴見
短水路,男,メドレーリレー,4×100m,119,1,樋口・山口・斉藤・廻立,3:52.42,2013/11/2,,F東戸塚
短水路,男,メドレーリレー,4×100m,120,1,近藤・知見・髙栁・前田,4:08.09,2014/7/5,,二俣川
短水路,男,フリーリレー,4×100m,119,1,前田・酒井・高柳・大場,3:37.57,2013/7/6,,二俣川
短水路,男,フリーリレー,4×100m,120,1,前田・穂積・近藤・髙栁,3:44.85,2014/7/5,,二俣川
短水路,男,メドレーリレー,4×100m,160,1,渋谷・久保田・天笠・金子,4:02.64,2010/11/20,,前橋
短水路,男,フリーリレー,4×100m,160,1,野田・小野寺・國澤・佐藤,3:44.87,2012/6/30,,新浦安
短水路,男,メドレーリレー,4×100m,200,1,國澤・小野寺・佐藤・石附,4:27.81,2016/7/2,,新浦安
短水路,男,フリーリレー,4×100m,200,1,今井・飯塚・滋野・金子,3:58.10,2013/11/24,,前橋
短水路,男,メドレーリレー,4×100m,240,1,吉田・吉村・羽田・若宮,5:19.16,2016/7/2,,成城
短水路,男,フリーリレー,4×100m,240,1,羽田・吉村・吉田・若宮,4:49.94,2016/7/2,,成城
短水路,男,フリーリレー,4×100m,280,1,稲田・橋本・長岡・安田,6:12.46,2017/7/1,,八千代台
短水路,男,フリーリレー,4×200m,119,1,前田・酒井・穂積・永瀬,8:10.32,2011/5/15,,二俣川
短水路,男,フリーリレー,4×200m,120,1,椎本・林・和田・棚網,8:29.74,2022/5/22,,阿佐谷
短水路,男,フリーリレー,4×200m,160,1,今井・金子・飯塚・福島,8:35.05,2011/11/19,,前橋
短水路,男,フリーリレー,4×200m,200,1,今井・滋野・金子・福島,9:04.84,2014/4/13,,前橋
短水路,男,メドレーリレー,4×100m,280,1,稲田・藤田・安田・橋本,6:57.58,2016/7/2,,八千代台
短水路,男,フリーリレー,4×200m,240,1,今井・大槻・滋野・渋谷,9:23.56,2019/4/7,,前橋
短水路,混合,メドレーリレー,4×25m,119,1,矢内・知見・高柳・内田,54.41,2012/3/11,,二俣川
短水路,混合,メドレーリレー,4×25m,120,1,吉村・吉岡・葛原・本田,54.31,2014/5/4,,長津田
短水路,混合,フリーリレー,4×25m,119,1,前田・矢内・内田・高柳,47.52,2010/3/14,,二俣川
短水路,混合,フリーリレー,4×25m,120,1,葛原・吉岡・吉村・太田,48.23,2014/3/9,,長津田
短水路,混合,メドレーリレー,4×25m,160,1,寺田・近藤・武井・堀,57.57,2010/11/14,,二俣川
短水路,混合,フリーリレー,4×25m,160,1,鳥井・唐鎌・年岡・國澤,50.90,2011/7/2,,S千葉
短水路,混合,メドレーリレー,4×25m,200,1,志手・岡田・今井・滋野,57.98,2014/5/4,,前橋
短水路,混合,フリーリレー,4×25m,200,1,岡田・志手・滋野・金子,51.73,2015/5/3,,前橋
短水路,混合,メドレーリレー,4×25m,240,1,渋谷・大槻・佐々木・五十嵐,59.12,2019/4/7,,前橋
短水路,混合,フリーリレー,4×25m,240,1,今井・五十嵐・佐々木・滋野,52.91,2017/5/3,,前橋
短水路,混合,フリーリレー,4×25m,280,1,石附・柴田・綱川・西村,1:04.80,2023/5/14,,新浦安
短水路,混合,メドレーリレー,4×25m,280,1,吉澤・高附・岡田・鈴木,1:19.77,2023/3/18,,清瀬
短水路,混合,フリーリレー,4×25m,320,1,品川・田中・下河・杉浦,1:22.19,2024/6/30,,尼崎
短水路,混合,メドレーリレー,4×50m,119,1,矢内・采野・高柳・内田,1:58.60,2008/2/16,,二俣川
短水路,混合,メドレーリレー,4×50m,120,1,年岡・川口・志母谷・神長,2:06.80,2013/4/29,,Ｓ千葉
短水路,混合,フリーリレー,4×50m,119,1,矢内・内田・酒井・前田,1:47.04,2008/2/16,,二俣川
短水路,混合,フリーリレー,4×50m,120,1,久保・滝島・麻生・阿部,1:52.63,2004/5/30,,西東京
短水路,混合,メドレーリレー,4×50m,160,1,小林・星野・吉村・川北,2:02.71,2025/5/18,,長津田
短水路,混合,フリーリレー,4×50m,160,1,近藤・武井・堀・永瀬,1:52.45,2009/2/15,,二俣川
短水路,混合,メドレーリレー,4×50m,200,1,篠・久保・今井・滋野,2:05.06,2017/5/14,,前橋
短水路,混合,フリーリレー,4×50m,200,1,岡田・志手・滋野・金子,1:53.13,2015/5/17,,前橋
短水路,混合,メドレーリレー,4×50m,240,1,渋谷・大槻・佐々木・五十嵐,2:08.08,2019/6/2,,前橋
短水路,混合,フリーリレー,4×50m,240,1,今井・佐々木・五十嵐・滋野,2:01.21,2017/6/4,,前橋
短水路,混合,メドレーリレー,4×50m,280,1,平岡・渡辺・佐多・松本,2:45.86,2019/1/27,,デルタ
短水路,混合,フリーリレー,4×50m,280,1,平岡・寺嶋・佐多・松本,2:20.77,2020/1/26,,MSPデルタ
短水路,混合,メドレーリレー,4×100m,119,1,矢内・知見・高柳・内田,4:22.17,2012/5/27,,二俣川
短水路,混合,フリーリレー,4×100m,119,1,前田・酒井・穂積・高柳,3:38.72,2012/6/30,,二俣川
短水路,混合,フリーリレー,4×100m,120,1,志賀・岩崎・吉田・久保田,4:34.58,2010/11/21,,前橋
短水路,混合,メドレーリレー,4×100m,160,1,志手・久保田・飯塚・岡田,4:26.10,2012/5/27,,前橋
短水路,混合,フリーリレー,4×100m,160,1,福島・岡田・志手・金子,4:04.92,2012/5/27,,前橋
短水路,混合,メドレーリレー,4×100m,200,1,篠・久保・今井・滋野,4:39.99,2017/11/19,,前橋
短水路,混合,フリーリレー,4×100m,200,1,冨家・堀・岡本・下家,4:17.32,2013/4/27,,二俣川
短水路,混合,フリーリレー,4×100m,240,1,渋谷・大槻・佐々木・五十嵐,4:33.56,2019/10/21,,前橋
短水路,混合,フリーリレー,4×200m,120,1,門田・鈴木・宮川・土橋,9:56.86,2014/11/9,,大宮
短水路,混合,フリーリレー,4×200m,160,1,岡田・志手・飯塚・福島,8:52.37,2012/11/24,,前橋
短水路,混合,フリーリレー,4×200m,200,1,若宮・仲田・丸・村上,10:47.13,2025/5/17,,成城
短水路,混合,メドレーリレー,4×100m,240,1,渋谷・大槻・佐々木・五十嵐,5:08.79,2019/10/20,,前橋
短水路,混合,フリーリレー,4×200m,240,1,金井・滋野（好）・渡辺・滋野（文）,12:04.22,2012/11/24,,前橋
