course,gender,event,distance,age_group,is_relay,name_team_raw,record,established_date,athlete_name,team_name
短水路,女,自由形,25m,18,0,青木　美栄 東青梅,12.85,2017/5/3,青木美栄,東青梅
短水路,女,自由形,25m,25,0,高嶋　ひなの 芦屋,12.99,2024/6/30,高嶋ひなの,芦屋
短水路,女,自由形,25m,30,0,大野 祐紀 岐阜,13.18,2000/2/20,大野祐紀,岐阜
短水路,女,自由形,800m,18,0,麻生 圭子 西東京,12:02.70,1990/5/1,麻生圭子,西東京
短水路,女,自由形,800m,25,0,山崎　優 清瀬,10:15.12,2011/6/12,山崎優,清瀬
短水路,女,自由形,800m,30,0,網谷　明日香 みなと,10:10.91,2013/5/12,網谷明日香,みなと
短水路,女,自由形,25m,35,0,砂押　裕美 大宮宮原,13.06,2015/7/4,砂押裕美,大宮宮原
短水路,女,自由形,800m,35,0,岡本　奈美 F東戸塚,10:43.19,2007/11/18,岡本奈美,F東戸塚
短水路,女,自由形,800m,40,0,西井 良子 東青梅,11:27.01,2005/5/7,西井良子,東青梅
短水路,女,自由形,25m,45,0,石賀　幸子 八王子,13.64,2023/5/14,石賀幸子,八王子
短水路,女,自由形,800m,45,0,篠原　理恵 南宇都宮,11:17.23,2016/10/9,篠原理恵,南宇都宮
短水路,女,自由形,25m,50,0,西井　良子 東青梅,14.02,2015/3/14,西井良子,東青梅
短水路,女,自由形,800m,50,0,篠原　理恵 南宇都宮,11:28.92,2019/10/19,篠原理恵,南宇都宮
短水路,女,自由形,25m,55,0,西井　良子 東青梅,14.36,2018/5/5,西井良子,東青梅
短水路,女,自由形,800m,55,0,篠　直子 前橋,10:38.62,2016/11/20,篠直子,前橋
短水路,女,自由形,25m,60,0,五十嵐美津代 前橋,14.50,2019/5/11,五十嵐美津代,前橋
短水路,女,自由形,800m,60,0,岡田　眞弓 清瀬,13:19.87,2024/5/18,岡田眞弓,清瀬
短水路,女,自由形,25m,65,0,後藤　久美子 戸塚,15.74,2010/5/16,後藤久美子,戸塚
短水路,女,自由形,800m,65,0,後藤　久美子 戸塚,13:03.50,2009/5/10,後藤久美子,戸塚
短水路,女,自由形,25m,70,0,佐藤　成子 西新井,16.95,2016/7/2,佐藤成子,西新井
短水路,女,自由形,800m,70,0,中平　信子 成瀬,13:19.54,2024/5/18,中平信子,成瀬
短水路,女,自由形,25m,75,0,甲把　昌子 長沼,17.96,2016/7/2,甲把昌子,長沼
短水路,女,自由形,800m,75,0,後藤　久美子 戸塚,15:40.92,2019/5/12,後藤久美子,戸塚
短水路,女,自由形,25m,80,0,甲把　昌子 長沼,18.60,2023/5/14,甲把昌子,長沼
短水路,女,自由形,800m,80,0,田之上　ノブ S千葉,19:22.63,2017/11/17,田之上ノブ,S千葉
短水路,女,自由形,25m,85,0,廣岡　夫佐子 泉佐野市,20.13,2023/7/2,廣岡夫佐子,泉佐野市
短水路,女,自由形,25m,90,0,大橋　サト 成城,28.59,2017/7/1,大橋サト,成城
短水路,女,自由形,50m,18,0,青木　美栄 東青梅,27.55,2017/7/1,青木美栄,東青梅
短水路,女,自由形,50m,25,0,名須川紗綾 Ｓ湘南台,27.09,2019/5/11,名須川紗綾,Ｓ湘南台
短水路,女,自由形,50m,30,0,岡田　明日香 前橋,28.59,2015/5/3,岡田明日香,前橋
短水路,女,自由形,1500m,18,0,中嶋　梓 西東京,21:32.32,2011/12/23,中嶋梓,西東京
短水路,女,自由形,1500m,25,0,水野 久子 F東戸塚,23:37.55,1998/10/11,水野久子,F東戸塚
短水路,女,自由形,1500m,30,0,水野 久子 F東戸塚,24:57.12,2000/10/22,水野久子,F東戸塚
短水路,女,自由形,50m,35,0,綿貫　麻衣子 横浜北,28.32,2009/7/4,綿貫麻衣子,横浜北
短水路,女,自由形,1500m,35,0,小林　有紀 横浜北,24:03.27,2008/6/15,小林有紀,横浜北
短水路,女,自由形,50m,40,0,岡本　奈美 二俣川,29.20,2013/7/6,岡本奈美,二俣川
短水路,女,自由形,1500m,40,0,田中　貴子 清瀬,22:13.84,2009/10/25,田中貴子,清瀬
短水路,女,自由形,50m,45,0,舘野　美香 目黒,28.98,2019/5/11,舘野美香,目黒
短水路,女,自由形,1500m,45,0,篠原　理恵 南宇都宮,21:01.56,2017/10/21,篠原理恵,南宇都宮
短水路,女,自由形,50m,50,0,舘野　美香 目黒,28.79,2023/5/14,舘野美香,目黒
短水路,女,自由形,1500m,50,0,大川　晴美 成城,21:57.84,2024/6/9,大川晴美,成城
短水路,女,自由形,50m,55,0,永瀬　秀子 二俣川,31.26,2016/7/2,永瀬秀子,二俣川
短水路,女,自由形,1500m,55,0,志手　直子 前橋,20:44.53,2016/5/29,志手直子,前橋
短水路,女,自由形,50m,60,0,永瀬　秀子 二俣川,31.61,2024/5/11,永瀬秀子,二俣川
短水路,女,自由形,1500m,60,0,岡田　眞弓 清瀬,25:05.64,2024/10/13,岡田眞弓,清瀬
短水路,女,自由形,50m,65,0,後藤　久美子 戸塚,34.90,2009/4/29,後藤久美子,戸塚
短水路,女,自由形,1500m,65,0,後藤　久美子 戸塚,24:43.14,2009/6/14,後藤久美子,戸塚
短水路,女,自由形,50m,70,0,佐多　信子 MSPデルタ,35.96,2019/5/26,佐多信子,MSPデルタ
短水路,女,自由形,1500m,70,0,後藤　久美子 戸塚,27:34.90,2014/6/8,後藤久美子,戸塚
短水路,女,自由形,50m,75,0,佐多　信子 MSPデルタ,37.40,2023/6/2,佐多信子,MSPデルタ
短水路,女,自由形,1500m,75,0,後藤　久美子 戸塚,28:30.98,2019/6/9,後藤久美子,戸塚
短水路,女,自由形,50m,80,0,甲把　昌子 長沼,41.02,2023/5/14,甲把昌子,長沼
短水路,女,自由形,50m,85,0,廣岡　夫佐子 泉佐野市,50.52,2024/6/30,廣岡夫佐子,泉佐野市
短水路,女,自由形,100m,18,0,青木　美栄 東青梅,1:00.76,2018/1/6,青木美栄,東青梅
短水路,女,自由形,100m,25,0,吉田　絵理菜 西東京,1:01.17,2011/2/13,吉田絵理菜,西東京
短水路,女,自由形,100m,30,0,岡田　明日香 前橋,1:02.24,2015/4/18,岡田明日香,前橋
短水路,女,背泳ぎ,25m,18,0,古内 祐子 おおわだ,14.55,1992/11/1,古内祐子,おおわだ
短水路,女,背泳ぎ,25m,25,0,森　緑 W湘南台,14.83,2014/7/5,森緑,W湘南台
短水路,女,背泳ぎ,25m,30,0,重久　聡美 湘南台,15.66,2007/4/8,重久聡美,湘南台
短水路,女,自由形,100m,35,0,綿貫　麻衣子 市ヶ尾,1:02.18,2010/2/14,綿貫麻衣子,市ヶ尾
短水路,女,背泳ぎ,25m,35,0,瀧澤　幸恵 東十条,15.91,2013/7/6,瀧澤幸恵,東十条
短水路,女,自由形,100m,40,0,岡島　八勢 太秦,1:03.56,2024/6/30,岡島八勢,太秦
短水路,女,背泳ぎ,25m,40,0,曳地　聡美 W湘南台,15.55,2017/7/1,曳地聡美,W湘南台
短水路,女,自由形,100m,45,0,西井　良子 東青梅,1:07.16,2010/4/17,西井良子,東青梅
短水路,女,背泳ぎ,25m,45,0,西井　良子 東青梅,16.41,2009/4/19,西井良子,東青梅
短水路,女,自由形,100m,50,0,舘野　美香 目黒,1:06.01,2024/7/5,舘野美香,目黒
短水路,女,背泳ぎ,25m,50,0,西井　良子 東青梅,16.50,2014/2/2,西井良子,東青梅
短水路,女,自由形,100m,55,0,西井　良子 東青梅,1:07.32,2018/5/20,西井良子,東青梅
短水路,女,背泳ぎ,25m,55,0,志手　直子 前橋,16.52,2015/11/28,志手直子,前橋
短水路,女,自由形,100m,60,0,佐々木　幸子 前橋,1:15.69,2017/5/3,佐々木幸子,前橋
短水路,女,背泳ぎ,25m,60,0,西井　良子 福生,16.60,2023/3/19,西井良子,福生
短水路,女,自由形,100m,65,0,佐多　信子 デルタ,1:17.45,2017/10/8,佐多信子,デルタ
短水路,女,背泳ぎ,25m,65,0,澤野　幸子 清瀬,19.33,2015/7/4,澤野幸子,清瀬
短水路,女,自由形,100m,70,0,佐多　信子 デルタ,1:18.59,2019/1/27,佐多信子,デルタ
短水路,女,背泳ぎ,25m,70,0,澤野　幸子 清瀬,20.09,2017/4/2,澤野幸子,清瀬
短水路,女,自由形,100m,75,0,後藤　久美子 戸塚,1:39.87,2019/4/20,後藤久美子,戸塚
短水路,女,背泳ぎ,25m,75,0,鏑木　玉江 青砥,22.01,2010/4/18,鏑木玉江,青砥
短水路,女,自由形,100m,80,0,田之上　ノブ S千葉,1:56.17,2017/3/19,田之上ノブ,S千葉
短水路,女,背泳ぎ,25m,80,0,鏑木　玉江 青砥,22.70,2014/5/18,鏑木玉江,青砥
短水路,女,自由形,100m,85,0,廣岡　夫佐子 泉佐野市,1:52.15,2023/7/2,廣岡夫佐子,泉佐野市
短水路,女,背泳ぎ,25m,85,0,鏑木　玉江 青砥,25.72,2019/5/11,鏑木玉江,青砥
短水路,女,背泳ぎ,25m,90,0,大橋 サト 成城,36.79,2017/7/1,大橋サト,成城
短水路,女,自由形,200m,18,0,渡辺　美楓 谷津,2:13.87,2023/5/14,渡辺美楓,谷津
短水路,女,自由形,200m,25,0,加藤　恵理子 府中,2:08.31,2009/7/4,加藤恵理子,府中
短水路,女,自由形,200m,30,0,田中　美鈴 武蔵小杉,2:18.68,2019/5/11,田中美鈴,武蔵小杉
短水路,女,背泳ぎ,50m,18,0,髙﨑　優奈 清瀬,30.81,2024/5/11,髙﨑優奈,清瀬
短水路,女,背泳ぎ,50m,25,0,岡澤　志織 茂原,30.62,2024/5/11,岡澤志織,茂原
短水路,女,背泳ぎ,50m,30,0,稲田　法子 茅場町,29.17,2010/7/3,稲田法子,茅場町
短水路,女,自由形,200m,35,0,綿貫　麻衣子 市ヶ尾,2:12.54,2009/10/18,綿貫麻衣子,市ヶ尾
短水路,女,背泳ぎ,50m,35,0,曳地　聡美 W湘南台,33.16,2013/7/6,曳地聡美,W湘南台
短水路,女,自由形,200m,40,0,吉村　華余 長津田,2:22.27,2023/5/14,吉村華余,長津田
短水路,女,自由形,200m,45,0,西井　良子 東青梅,2:27.17,2009/7/4,西井良子,東青梅
短水路,女,背泳ぎ,50m,45,0,梅澤　亮子 桶川北本,34.33,2023/5/14,梅澤亮子,桶川北本
短水路,女,自由形,200m,50,0,志手直子/西井良子前橋/東青梅,2:25.23,2012/3/10、2014/5/18,志手直子/西井良子,前橋/東青梅
短水路,女,背泳ぎ,50m,50,0,志手　直子 前橋,34.28,2012/6/30,志手直子,前橋
短水路,女,自由形,200m,55,0,西井　良子 東青梅,2:27.59,2018/1/7,西井良子,東青梅
短水路,女,背泳ぎ,50m,55,0,西井　良子 東青梅,34.84,2018/1/21,西井良子,東青梅
短水路,女,自由形,200m,60,0,西井　良子 福生,2:31.13,2023/2/11,西井良子,福生
短水路,女,背泳ぎ,50m,60,0,西井　良子 福生,35.24,2023/3/19,西井良子,福生
短水路,女,自由形,200m,65,0,菅野　泰子 松戸,2:49.62,2023/5/14,菅野泰子,松戸
短水路,女,背泳ぎ,50m,65,0,澤野　幸子 清瀬,42.27,2015/4/29,澤野幸子,清瀬
短水路,女,自由形,200m,70,0,中平　信子 成瀬,3:01.88,2022/5/22,中平信子,成瀬
短水路,女,背泳ぎ,50m,70,0,澤野　幸子 清瀬,43.90,2017/5/5,澤野幸子,清瀬
短水路,女,自由形,200m,75,0,佐藤由利子 用賀,3:28.29,2019/5/11,佐藤由利子,用賀
短水路,女,背泳ぎ,50m,75,0,樋口　美沙子 谷津,46.66,2014/7/5,樋口美沙子,谷津
短水路,女,自由形,200m,80,0,熊谷　一枝 天王洲,4:06.09,2017/7/1,熊谷一枝,天王洲
短水路,女,背泳ぎ,50m,80,0,斉藤　富枝 越谷,53.67,2019/5/11,斉藤富枝,越谷
短水路,女,背泳ぎ,50m,85,0,田之上　ノブ 蘇我,1:02.62,2022/10/23,田之上ノブ,蘇我
短水路,女,自由形,400m,25,0,阿野　和美 八王子,5:09.10,2004/9/12,阿野和美,八王子
短水路,女,自由形,400m,30,0,阿野　和美 八王子,5:11.55,2006/9/10,阿野和美,八王子
短水路,女,背泳ぎ,100m,18,0,鹿島 瞳 大宮,1:07.05,2003/4/26,鹿島瞳,大宮
短水路,女,背泳ぎ,100m,25,0,島田　陽子 西東京,1:10.69,2007/4/29,島田陽子,西東京
短水路,女,背泳ぎ,100m,30,0,重久　聡美 湘南台,1:12.88,2007/4/29,重久聡美,湘南台
短水路,女,自由形,400m,35,0,岡本　奈美 F東戸塚,5:04.29,2008/11/15,岡本奈美,F東戸塚
短水路,女,背泳ぎ,100m,35,0,岡本　奈美 F東戸塚,1:14.94,2008/2/17,岡本奈美,F東戸塚
短水路,女,自由形,400m,40,0,西井 良子 東青梅,5:23.50,2004/9/12,西井良子,東青梅
短水路,女,背泳ぎ,100m,40,0,年岡　仁美 S千葉,1:12.49,2010/4/17,年岡仁美,S千葉
短水路,女,自由形,400m,45,0,西井 良子 東青梅,5:26.10,2010/9/19,西井良子,東青梅
短水路,女,背泳ぎ,100m,45,0,西井 良子 東青梅,1:15.25,2010/5/9,西井良子,東青梅
短水路,女,自由形,400m,50,0,志手　直子 前橋,5:02.12,2012/11/25,志手直子,前橋
短水路,女,背泳ぎ,100m,50,0,志手　直子 前橋,1:15.17,2012/4/1,志手直子,前橋
短水路,女,自由形,400m,55,0,志手　直子 前橋,5:11.40,2016/5/29,志手直子,前橋
短水路,女,背泳ぎ,100m,55,0,西井　良子 福生,1:15.87,2018/5/3,西井良子,福生
短水路,女,自由形,400m,60,0,澤野　幸子 清瀬,6:11.53,2009/9/20,澤野幸子,清瀬
短水路,女,背泳ぎ,100m,60,0,西井　良子 福生,1:17.63,2023/4/16,西井良子,福生
短水路,女,自由形,400m,65,0,後藤　久美子 戸塚,6:21.97,2009/4/5,後藤久美子,戸塚
短水路,女,背泳ぎ,100m,65,0,澤野　幸子 清瀬,1:34.53,2012/3/11,澤野幸子,清瀬
短水路,女,自由形,400m,70,0,中平　信子 成瀬,6:28.46,2023/1/14,中平信子,成瀬
短水路,女,背泳ぎ,100m,70,0,中平　信子 成瀬,1:41.16,2023/3/18,中平信子,成瀬
短水路,女,自由形,400m,75,0,後藤　久美子 戸塚,7:24.08,2019/1/27,後藤久美子,戸塚
短水路,女,背泳ぎ,100m,75,0,樋口　美沙子 谷津,1:44.03,2014/4/26,樋口美沙子,谷津
短水路,女,自由形,400m,80,0,田之上　ノブ S千葉,9:30.78,2018/3/17,田之上ノブ,S千葉
短水路,女,背泳ぎ,100m,80,0,田之上　ノブ S千葉,2:05.55,2017/2/5,田之上ノブ,S千葉
短水路,女,自由形,400m,85,0,田之上　ノブ 千葉みなと,10:52.48,2023/10/8,田之上ノブ,千葉みなと
短水路,女,背泳ぎ,100m,85,0,田之上　ノブ 蘇我,2:22.05,2022/10/23,田之上ノブ,蘇我
短水路,女,背泳ぎ,200m,25,0,島田　陽子 西東京,2:33.98,2007/4/21,島田陽子,西東京
短水路,女,背泳ぎ,200m,30,0,島田　陽子 西東京,2:40.92,2008/11/23,島田陽子,西東京
短水路,女,バタフライ,25m,18,0,青木　美栄 東青梅,13.27,2017/4/16,青木美栄,東青梅
短水路,女,バタフライ,25m,25,0,高嶋　ひなの 芦屋,13.47,2024/6/30,高嶋ひなの,芦屋
短水路,女,バタフライ,25m,30,0,日吉　麻夏 二俣川,13.90,2023/5/14,日吉麻夏,二俣川
短水路,女,バタフライ,25m,35,0,砂押　裕美 大宮宮原,13.35,2014/7/5,砂押裕美,大宮宮原
短水路,女,背泳ぎ,200m,40,0,年岡　仁美 S千葉,2:40.27,2011/2/12,年岡仁美,S千葉
短水路,女,バタフライ,25m,40,0,麻生　圭子 西東京,14.20,2006/4/16,麻生圭子,西東京
短水路,女,背泳ぎ,200m,45,0,西井　良子 東青梅,2:45.16,2010/4/17,西井良子,東青梅
短水路,女,バタフライ,25m,45,0,武井　麻知子 二俣川,14.81,2009/3/15,武井麻知子,二俣川
短水路,女,背泳ぎ,200m,50,0,西井　良子 東青梅,2:44.32,2013/1/26,西井良子,東青梅
短水路,女,バタフライ,25m,50,0,齋藤　佐智子 Ｓ千葉,14.55,2009/7/4,齋藤佐智子,Ｓ千葉
短水路,女,背泳ぎ,200m,55,0,志手　直子 前橋,2:37.84,2016/3/19,志手直子,前橋
短水路,女,バタフライ,25m,55,0,若林　朋子 大宮宮原,15.45,2024/5/11,若林朋子,大宮宮原
短水路,女,背泳ぎ,200m,60,0,吉野　治子 成城,3:28.78,2015/4/18,吉野治子,成城
短水路,女,バタフライ,25m,60,0,若林 朋子 大宮宮原,15.75,2023/2/12,若林朋子,大宮宮原
短水路,女,背泳ぎ,200m,65,0,吉野　治子 成城,3:32.23,2019/1/26,吉野治子,成城
短水路,女,バタフライ,25m,65,0,綱川　香代子 新浦安,16.90,2023/5/14,綱川香代子,新浦安
短水路,女,背泳ぎ,200m,70,0,小池　英子 習志野,3:44.64,2012/4/21,小池英子,習志野
短水路,女,バタフライ,25m,70,0,曽我　安子 新浦安,18.13,2018/3/17,曽我安子,新浦安
短水路,女,背泳ぎ,200m,75,0,斉藤 富枝 越谷,3:54.79,2016/4/16,斉藤富枝,越谷
短水路,女,バタフライ,25m,75,0,佐多　信子 MSPデルタ,18.22,2023/6/2,佐多信子,MSPデルタ
短水路,女,背泳ぎ,200m,80,0,田之上　ノブ S千葉,4:40.57,2017/2/4,田之上ノブ,S千葉
短水路,女,バタフライ,25m,80,0,八田　清子 松戸,24.82,2024/5/11,八田清子,松戸
短水路,女,バタフライ,25m,85,0,廣岡　夫佐子 泉佐野市,24.35,2024/6/30,廣岡夫佐子,泉佐野市
短水路,女,平泳ぎ,25m,18,0,山口　友理 いなす,15.83,2012/6/10,山口友理,いなす
短水路,女,平泳ぎ,25m,30,0,穂積　彩織 二俣川,16.96,2019/5/11,穂積彩織,二俣川
短水路,女,バタフライ,50m,18,0,鹿島 瞳 大宮,28.69,2003/6/22,鹿島瞳,大宮
短水路,女,バタフライ,50m,25,0,増井　美香 蒲生,29.19,2013/10/20,増井美香,蒲生
短水路,女,バタフライ,50m,30,0,吉村　華余 長津田,29.92,2014/11/29,吉村華余,長津田
短水路,女,平泳ぎ,25m,35,0,岡本 奈美 F東戸塚,16.74,2005/4/24,岡本奈美,F東戸塚
短水路,女,バタフライ,50m,35,0,砂押　裕美 大宮宮原,29.62,2014/7/5,砂押裕美,大宮宮原
短水路,女,平泳ぎ,25m,40,0,川口　亜希子 S千葉,17.31,2013/4/29,川口亜希子,S千葉
短水路,女,バタフライ,50m,40,0,吉村　華余 長津田,30.98,2024/5/11,吉村華余,長津田
短水路,女,平泳ぎ,25m,45,0,片岡　祥子 千葉みなと,16.32,2023/5/14,片岡祥子,千葉みなと
短水路,女,バタフライ,50m,45,0,吉村　華余 長津田,30.89,2025/5/25,吉村華余,長津田
短水路,女,平泳ぎ,25m,50,0,寳亀　裕子 南千住,17.75,2017/7/1,寳亀裕子,南千住
短水路,女,バタフライ,50m,50,0,齋藤　佐智子 Ｓ千葉,32.09,2009/7/4,齋藤佐智子,Ｓ千葉
短水路,女,平泳ぎ,25m,55,0,寳亀　裕子 南千住,17.63,2019/5/11,寳亀裕子,南千住
短水路,女,バタフライ,50m,55,0,若林 朋子 大宮宮原,34.29,2023/5/14,若林朋子,大宮宮原
短水路,女,平泳ぎ,25m,60,0,海藤 政子 研究所,18.90,2009/7/4,海藤政子,研究所
短水路,女,バタフライ,50m,60,0,佐々木　幸子 前橋,37.17,2017/5/28,佐々木幸子,前橋
短水路,女,平泳ぎ,25m,65,0,海藤 政子 研究所,19.42,2011/2/12,海藤政子,研究所
短水路,女,バタフライ,50m,65,0,澤野　幸子 清瀬,40.29,2015/11/28,澤野幸子,清瀬
短水路,女,平泳ぎ,25m,70,0,海藤 政子 研究所,19.97,2016/4/17,海藤政子,研究所
短水路,女,バタフライ,50m,70,0,青木　華世子 松戸,42.69,2024/5/11,青木華世子,松戸
短水路,女,平泳ぎ,25m,75,0,平塚　和子 清瀬,23.86,2025/4/13,平塚和子,清瀬
短水路,女,バタフライ,50m,75,0,大山　恵子 葛西,44.94,2024/5/11,大山恵子,葛西
短水路,女,平泳ぎ,25m,80,0,宇田川　京子 樋川北本,25.40,2023/5/14,宇田川京子,樋川北本
短水路,女,平泳ぎ,25m,85,0,上田　寿美子 成城,29.97,2023/5/14,上田寿美子,成城
短水路,女,平泳ぎ,50m,18,0,久保　まりな 前橋,33.69,2017/7/1,久保まりな,前橋
短水路,女,平泳ぎ,50m,25,0,穂積　彩織 二俣川,35.67,2014/7/5,穂積彩織,二俣川
短水路,女,平泳ぎ,50m,30,0,岡本 奈美 F東戸塚,36.02,2005/4/17,岡本奈美,F東戸塚
短水路,女,バタフライ,100m,18,0,中西　亜耶 横浜,1:03.40,2007/3/4,中西亜耶,横浜
短水路,女,バタフライ,100m,25,0,古田　絵理菜 西東京,1:11.10,2011/9/18,古田絵理菜,西東京
短水路,女,バタフライ,100m,30,0,吉村　華余 長津田,1:07.78,2014/8/24,吉村華余,長津田
短水路,女,平泳ぎ,50m,35,0,岡本 奈美 F東戸塚,36.36,2006/11/18,岡本奈美,F東戸塚
短水路,女,バタフライ,100m,35,0,綿貫　麻衣子 市ヶ尾,1:09.25,2010/5/9,綿貫麻衣子,市ヶ尾
短水路,女,平泳ぎ,50m,40,0,川口　亜希子 S千葉,37.30,2009/7/4,川口亜希子,S千葉
短水路,女,バタフライ,100m,40,0,広瀬 百合香 F東戸塚,1:10.62,2012/5/27,広瀬百合香,F東戸塚
短水路,女,平泳ぎ,50m,45,0,片岡　祥子 千葉みなと,36.44,2023/5/14,片岡祥子,千葉みなと
短水路,女,バタフライ,100m,45,0,吉村　華余 長津田,1:10.07,2025/5/18,吉村華余,長津田
短水路,女,平泳ぎ,50m,50,0,寳亀　裕子 南千住,39.47,2017/7/1,寳亀裕子,南千住
短水路,女,バタフライ,100m,50,0,若林 朋子 大宮,1:14.18,2019/5/5,若林朋子,大宮
短水路,女,平泳ぎ,50m,55,0,寳亀　裕子 南千住,39.69,2019/5/11,寳亀裕子,南千住
短水路,女,バタフライ,100m,55,0,若林 朋子 大宮宮原,1:14.36,2022/4/16,若林朋子,大宮宮原
短水路,女,平泳ぎ,50m,60,0,海藤 政子 研究所,42.93,2009/4/19,海藤政子,研究所
短水路,女,バタフライ,100m,60,0,松川　栄子 東青梅,1:38.52,2007/2/11,松川栄子,東青梅
短水路,女,平泳ぎ,50m,65,0,海藤 政子 研究所,44.00,2011/2/13,海藤政子,研究所
短水路,女,バタフライ,100m,65,0,青木　華世子 松戸,1:38.89,2023/11/25,青木華世子,松戸
短水路,女,平泳ぎ,50m,70,0,海藤 政子 研究所,45.06,2016/2/7,海藤政子,研究所
短水路,女,バタフライ,100m,70,0,後藤　久美子 戸塚,2:01.47,2014/11/9,後藤久美子,戸塚
短水路,女,平泳ぎ,50m,75,0,平塚　和子 清瀬,50.72,2025/1/18,平塚和子,清瀬
短水路,女,バタフライ,100m,75,0,後藤　久美子 戸塚,2:10.58,2019/2/10,後藤久美子,戸塚
短水路,女,平泳ぎ,50m,80,0,上田　寿美子 成城,59.00,2017/7/1,上田寿美子,成城
短水路,女,平泳ぎ,100m,18,0,山口　友理 いなす,1:17.52,2012/6/10,山口友理,いなす
短水路,女,平泳ぎ,100m,25,0,五十嵐　三智子 横浜,1:17.65,2007/3/4,五十嵐三智子,横浜
短水路,女,平泳ぎ,100m,30,0,岡本 奈美 F東戸塚,1:17.25,2004/11/20,岡本奈美,F東戸塚
短水路,女,バタフライ,200m,18,0,中西　亜耶 横浜,2:20.00,2007/2/10,中西亜耶,横浜
短水路,女,バタフライ,200m,25,0,中嶋　梓 西東京,2:45.43,2012/3/10,中嶋梓,西東京
短水路,女,バタフライ,200m,30,0,新妻　梓 西東京,2:51.63,2017/2/5,新妻梓,西東京
短水路,女,平泳ぎ,100m,35,0,岡本 奈美 F東戸塚,1:18.21,2005/11/19,岡本奈美,F東戸塚
短水路,女,バタフライ,200m,35,0,鈴木　和佳奈 大宮,3:07.35,2007/2/10,鈴木和佳奈,大宮
短水路,女,平泳ぎ,100m,40,0,岡本　奈美 二俣川,1:20.65,2012/11/18,岡本奈美,二俣川
短水路,女,バタフライ,200m,40,0,広瀬 百合香 F東戸塚,2:46.14,2016/4/16,広瀬百合香,F東戸塚
短水路,女,平泳ぎ,100m,45,0,片岡　祥子 千葉みなと,1:16.94,2024/4/14,片岡祥子,千葉みなと
短水路,女,バタフライ,200m,45,0,鈴木　和佳奈 大宮,3:01.99,2015/2/8,鈴木和佳奈,大宮
短水路,女,平泳ぎ,100m,50,0,黒坂　美紀子 尼崎,1:29.59,2024/6/30,黒坂美紀子,尼崎
短水路,女,バタフライ,200m,50,0,若林 朋子 大宮,2:50.63,2019/4/20,若林朋子,大宮
短水路,女,平泳ぎ,100m,55,0,鈴木　和佳奈 桶川北本,1:33.37,2025/4/5,鈴木和佳奈,桶川北本
短水路,女,バタフライ,200m,55,0,若林 朋子 大宮宮原,2:53.80,2023/2/12,若林朋子,大宮宮原
短水路,女,平泳ぎ,100m,60,0,平塚　和子 清瀬,1:39.46,2011/2/13,平塚和子,清瀬
短水路,女,バタフライ,200m,60,0,玉城　吟子 行徳,4:06.67,2007/4/21,玉城吟子,行徳
短水路,女,平泳ぎ,100m,65,0,武政　ふく 松戸,1:39.33,2023/11/26,武政ふく,松戸
短水路,女,バタフライ,200m,65,0,本橋　友子 成城,4:41.91,2010/2/13,本橋友子,成城
短水路,女,平泳ぎ,100m,70,0,平塚　和子 清瀬,1:46.23,2020/2/8,平塚和子,清瀬
短水路,女,バタフライ,200m,70,0,青木　華世子 松戸,3:37.62,2024/2/10,青木華世子,松戸
短水路,女,平泳ぎ,100m,75,0,平塚　和子 清瀬,1:52.05,2025/1/18,平塚和子,清瀬
短水路,女,平泳ぎ,100m,80,0,上田　寿美子 成城,2:14.07,2017/2/5,上田寿美子,成城
短水路,女,平泳ぎ,200m,25,0,島田　陽子 東青梅,2:57.50,2004/9/12,島田陽子,東青梅
短水路,女,平泳ぎ,200m,30,0,岡本 奈美 F東戸塚,2:49.83,2005/4/23,岡本奈美,F東戸塚
短水路,女,平泳ぎ,200m,35,0,岡本 奈美 F東戸塚,2:47.78,2006/7/2,岡本奈美,F東戸塚
短水路,女,個人メドレー,100m,18,0,鹿島 瞳 大宮,1:06.66,2003/5/11,鹿島瞳,大宮
短水路,女,個人メドレー,100m,25,0,加藤　恵理子 府中,1:06.72,2009/7/4,加藤恵理子,府中
短水路,女,個人メドレー,100m,30,0,渡辺　亜衣 おおたか,1:09.92,2017/7/1,渡辺亜衣,おおたか
短水路,女,個人メドレー,100m,35,0,広瀬 百合香 F東戸塚,1:10.75,2009/10/18,広瀬百合香,F東戸塚
短水路,女,平泳ぎ,200m,40,0,岡本　奈美 二俣川,2:53.91,2012/11/18,岡本奈美,二俣川
短水路,女,個人メドレー,100m,40,0,岡本　奈美 二俣川,1:12.68,2011/7/2,岡本奈美,二俣川
短水路,女,平泳ぎ,200m,45,0,片岡　祥子 千葉みなと,2:48.35,2023/4/21,片岡祥子,千葉みなと
短水路,女,個人メドレー,100m,45,0,麻生　圭子 福生,1:14.91,2011/7/2,麻生圭子,福生
短水路,女,平泳ぎ,200m,50,0,鈴木　和佳奈 大宮,3:17.57,2020/1/19,鈴木和佳奈,大宮
短水路,女,個人メドレー,100m,50,0,舘野　美香 目黒,1:14.56,2024/5/11,舘野美香,目黒
短水路,女,平泳ぎ,200m,55,0,鈴木　和佳奈 桶川北本,3:20.73,2025/4/5,鈴木和佳奈,桶川北本
短水路,女,個人メドレー,100m,55,0,志手　直子 前橋,1:18.42,2015/6/14,志手直子,前橋
