round,pool_type,race_no,gender,event_name,age_group_label,world_record,japan_record,meet_record,rank,team_name,combined_age,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,lap_times
75,長水路,3,女子,4×50mフリーリレー,320～359歳,2:52.72,2:52.72,3:41.09,1,セ・松戸,327,1/7,3:16.24,196.24,True,False,False,"45.00,1:35.55,2:19.00"
75,長水路,3,女子,4×50mフリーリレー,320～359歳,2:52.72,2:52.72,3:41.09,2,セ・天王洲,320,1/2,3:45.87,225.87,False,False,False,"56.85,1:51.26,2:47.78"
75,長水路,3,女子,4×50mフリーリレー,280～319歳,2:14.99,2:32.73,2:45.72,1,セ・大森,280,2/4,2:46.41,166.41,False,False,False,"39.85,1:22.46,2:06.90"
75,長水路,3,女子,4×50mフリーリレー,280～319歳,2:14.99,2:32.73,2:45.72,2,セ・柏,302,2/9,2:58.14,178.14,False,False,False,"42.57,1:27.08,2:14.89"
75,長水路,3,女子,4×50mフリーリレー,280～319歳,2:14.99,2:32.73,2:45.72,3,セ・おおたか,280,1/4,3:04.66,184.66,False,False,False,"37.43,1:28.32,2:19.27"
75,長水路,3,女子,4×50mフリーリレー,280～319歳,2:14.99,2:32.73,2:45.72,4,セ・戸塚,281,1/3,3:11.79,191.79,False,False,False,"49.93,1:35.98,2:25.91"
75,長水路,3,女子,4×50mフリーリレー,280～319歳,2:14.99,2:32.73,2:45.72,5,セ・天王洲,287,1/8,3:22.28,202.28,False,False,False,"43.51,1:31.69,2:29.09"
75,長水路,3,女子,4×50mフリーリレー,240～279歳,2:00.75,2:11.30,2:18.66,1,セ・二俣川,242,3/5,2:25.49,145.49,False,False,False,"32.70,1:10.49,1:48.97"
75,長水路,3,女子,4×50mフリーリレー,240～279歳,2:00.75,2:11.30,2:18.66,2,セ・成城,245,3/3,2:36.30,156.3,False,False,False,"34.41,1:16.21,1:58.11"
75,長水路,3,女子,4×50mフリーリレー,240～279歳,2:00.75,2:11.30,2:18.66,3,ザバス鶴見,242,2/7,2:36.51,156.51,False,False,False,"39.68,1:15.92,1:55.03"
75,長水路,3,女子,4×50mフリーリレー,240～279歳,2:00.75,2:11.30,2:18.66,4,セ・二俣川,251,2/3,2:39.05,159.05,False,False,False,"42.44,1:27.95,2:04.12"
75,長水路,3,女子,4×50mフリーリレー,240～279歳,2:00.75,2:11.30,2:18.66,5,セ・成瀬,250,2/5,2:40.44,160.44,False,False,False,"40.40,1:17.98,2:02.26"
75,長水路,3,女子,4×50mフリーリレー,240～279歳,2:00.75,2:11.30,2:18.66,6,セ・成城,252,3/2,2:42.18,162.18,False,False,False,"40.50,1:22.96,2:01.69"
75,長水路,3,女子,4×50mフリーリレー,240～279歳,2:00.75,2:11.30,2:18.66,7,セ・おおたか,247,1/5,2:45.47,165.47,False,False,False,"39.78,1:21.29,2:02.88"
75,長水路,3,女子,4×50mフリーリレー,240～279歳,2:00.75,2:11.30,2:18.66,8,セ・阿佐谷,258,2/6,2:46.01,166.01,False,False,False,"48.69,1:25.83,2:04.16"
75,長水路,3,女子,4×50mフリーリレー,240～279歳,2:00.75,2:11.30,2:18.66,9,セ・天王洲,254,2/8,2:50.60,170.6,False,False,False,"45.69,1:28.06,2:11.54"
75,長水路,3,女子,4×50mフリーリレー,200～239歳,1:54.72,1:58.55,2:15.89,1,セ・千葉みなと,200,4/4,2:09.81,129.81,True,False,False,"30.14,1:02.76,1:36.04"
75,長水路,3,女子,4×50mフリーリレー,200～239歳,1:54.72,1:58.55,2:15.89,2,セ・松戸,238,4/1,2:19.13,139.13,False,False,False,"33.08,1:08.09,1:42.24"
75,長水路,3,女子,4×50mフリーリレー,200～239歳,1:54.72,1:58.55,2:15.89,3,セ・市ヶ尾,201,4/2,2:25.70,145.7,False,False,False,"29.48,1:06.64,1:51.66"
75,長水路,3,女子,4×50mフリーリレー,200～239歳,1:54.72,1:58.55,2:15.89,4,ザバス鶴見,209,3/6,2:27.64,147.64,False,False,False,"36.66,1:13.80,1:50.73"
75,長水路,3,女子,4×50mフリーリレー,200～239歳,1:54.72,1:58.55,2:15.89,5,セ・清瀬,213,3/7,2:30.78,150.78,False,False,False,"36.51,1:14.58,1:54.19"
75,長水路,3,女子,4×50mフリーリレー,200～239歳,1:54.72,1:58.55,2:15.89,6,セ・南千住,223,3/10,2:37.13,157.13,False,False,False,"37.28,1:21.49,2:04.89"
75,長水路,3,女子,4×50mフリーリレー,200～239歳,1:54.72,1:58.55,2:15.89,7,セ・二俣川,226,3/1,2:38.95,158.95,False,False,False,"37.37,1:18.34,1:58.72"
75,長水路,3,女子,4×50mフリーリレー,200～239歳,1:54.72,1:58.55,2:15.89,8,セ・慶應日吉,209,2/2,2:48.80,168.8,False,False,False,"42.14,1:23.78,2:07.81"
75,長水路,3,女子,4×50mフリーリレー,200～239歳,1:54.72,1:58.55,2:15.89,9,ザバス鶴見,218,3/8,2:49.51,169.51,False,False,False,"42.47,1:33.93,2:11.28"
75,長水路,3,女子,4×50mフリーリレー,160～199歳,1:48.44,1:54.99,2:05.08,1,セ・成城,185,4/3,2:13.03,133.03,False,False,False,"31.58,1:05.75,1:41.85"
75,長水路,3,女子,4×50mフリーリレー,160～199歳,1:48.44,1:54.99,2:05.08,2,セ・葛西,162,4/9,2:16.99,136.99,False,False,False,"30.51,1:11.45,1:46.39"
75,長水路,3,女子,4×50mフリーリレー,160～199歳,1:48.44,1:54.99,2:05.08,3,セ・二俣川,165,4/8,2:17.62,137.62,False,False,False,"33.75,1:09.31,1:45.25"
75,長水路,3,女子,4×50mフリーリレー,160～199歳,1:48.44,1:54.99,2:05.08,4,セ・目黒,168,4/10,2:21.82,141.82,False,False,False,"40.54,1:15.52,1:49.88"
75,長水路,3,女子,4×50mフリーリレー,160～199歳,1:48.44,1:54.99,2:05.08,5,セ・天王洲,165,3/4,2:23.75,143.75,False,False,False,"37.19,1:11.61,1:49.06"
75,長水路,3,女子,4×50mフリーリレー,160～199歳,1:48.44,1:54.99,2:05.08,6,セ・大森,185,3/9,2:26.91,146.91,False,False,False,"32.65,1:12.99,1:51.03"
75,長水路,3,女子,4×50mフリーリレー,120～159歳,1:49.03,1:50.35,2:00.42,1,ザバス鶴見,125,4/7,2:07.91,127.91,False,False,False,"34.50,1:06.71,1:39.17"
75,長水路,3,女子,4×50mフリーリレー,120～159歳,1:49.03,1:50.35,2:00.42,2,セ・おおたか,154,4/6,2:08.20,128.2,False,False,False,"30.61,1:03.86,1:34.92"
75,長水路,3,女子,4×50mフリーリレー,72～119歳,,,1:57.97,1,セ・二俣川,86,4/5,2:02.35,122.35,False,False,False,"29.86,1:02.89,1:33.08"
75,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,2:03.91,1,セ・前橋,241,4/5,1:53.59,113.59,True,False,False,"28.01,54.60,1:23.15"
75,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,2:03.91,2,セ・千葉みなと,243,3/6,2:01.21,121.21,True,False,False,"29.41,56.17,1:26.82"
75,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,2:03.91,3,ザバス鶴見,246,2/8,2:09.59,129.59,False,False,False,"32.56,1:02.23,1:35.65"
75,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,2:03.91,4,セ・清瀬,251,3/10,2:14.07,134.07,False,False,False,"35.04,1:05.23,1:43.11"
75,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,2:03.91,5,セ・二俣川,243,2/6,2:17.47,137.47,False,False,False,"32.34,1:07.61,1:45.18"
75,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,2:03.91,6,セ・南青山,253,3/9,2:17.93,137.93,False,False,False,"33.47,1:05.01,1:46.56"
75,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,2:03.91,7,ザバス鶴見,247,1/6,2:18.58,138.57999999999998,False,False,False,"33.97,1:08.83,1:44.94"
75,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,2:03.91,8,セ・おおたか,261,2/3,2:22.18,142.18,False,False,False,"33.49,1:08.70,1:50.66"
75,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,2:03.91,9,セ・成城,241,2/7,2:29.20,149.2,False,False,False,"38.37,1:18.38,1:53.52"
75,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,2:03.91,10,セ・茂原,252,1/4,2:29.80,149.8,False,False,False,"40.94,1:22.25,1:59.12"
75,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,1,セ・二俣川,200,5/10,1:55.20,115.2,False,False,False,"29.93,58.52,1:27.92"
75,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,2,ザバス鶴見,201,3/3,1:56.19,116.19,False,False,False,"26.51,55.66,1:22.91"
75,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,3,セ・清瀬,200,3/2,2:02.32,122.32,False,False,False,"30.87,1:02.46,1:31.77"
75,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,4,セ・市ヶ尾,201,4/9,2:02.57,122.57,False,False,False,"27.43,56.34,1:33.52"
75,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,5,セ・葛西,211,3/1,2:10.02,130.02,False,False,False,"27.04,1:08.37,1:38.98"
75,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,6,セ・松戸,200,2/4,2:13.41,133.41,False,False,False,"29.12,1:01.84,1:35.98"
75,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,7,セ・南青山,213,1/3,2:39.42,159.42000000000002,False,False,False,"28.32,1:07.35,1:57.75"
75,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:38.38,1:41.69,1,セ・二俣川,167,5/5,1:48.00,108.0,False,False,False,"26.51,53.80,1:22.51"
75,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:38.38,1:41.69,2,セ・阿佐谷,165,5/3,1:48.86,108.86,False,False,False,"26.72,54.06,1:20.92"
75,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:38.38,1:41.69,3,セ・南千住,163,5/9,1:51.60,111.6,False,False,False,"27.25,56.01,1:24.95"
75,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:38.38,1:41.69,4,セ・柏,164,4/4,1:53.66,113.66,False,False,False,"29.81,58.23,1:29.06"
75,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:38.38,1:41.69,5,セ・成瀬,168,4/8,1:59.43,119.43,False,False,False,"30.86,1:04.62,1:32.24"
75,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:38.38,1:41.69,6,セ・大森,174,3/7,2:00.90,120.9,False,False,False,"30.17,59.34,1:34.50"
75,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:38.38,1:41.69,7,セ・長津田,168,3/4,2:01.84,121.84,False,False,False,"27.11,57.30,1:27.12"
75,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:38.38,1:41.69,8,ザバス鶴見,164,4/7,2:03.40,123.4,False,False,False,"28.29,1:01.05,1:35.08"
75,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:38.38,1:41.69,9,セ・慶應日吉,180,2/5,2:09.81,129.81,False,False,False,"29.05,1:00.86,1:33.16"
75,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:38.38,1:41.69,10,セ・清瀬,164,1/7,2:23.72,143.72,False,False,False,"31.78,1:07.84,1:50.41"
75,長水路,4,男子,4×50mフリーリレー,120～159歳,1:32.84,1:34.30,1:41.73,1,セ・清瀬,126,5/6,1:45.11,105.11,False,False,False,"26.19,52.46,1:19.23"
75,長水路,4,男子,4×50mフリーリレー,120～159歳,1:32.84,1:34.30,1:41.73,2,セ・阿佐谷,129,5/4,1:49.74,109.74000000000001,False,False,False,"25.86,54.26,1:22.52"
75,長水路,4,男子,4×50mフリーリレー,120～159歳,1:32.84,1:34.30,1:41.73,3,セ・成城,148,4/6,1:52.81,112.81,False,False,False,"26.63,56.89,1:25.50"
75,長水路,4,男子,4×50mフリーリレー,120～159歳,1:32.84,1:34.30,1:41.73,4,セ・桶川北本,127,3/5,1:56.25,116.25,False,False,False,"26.99,54.72,1:22.36"
75,長水路,4,男子,4×50mフリーリレー,120～159歳,1:32.84,1:34.30,1:41.73,5,セ・八王子,158,4/2,1:57.80,117.8,False,False,False,"26.89,55.47,1:23.42"
75,長水路,4,男子,4×50mフリーリレー,72～119歳,,,1:40.19,1,セ・流山,82,5/2,1:41.46,101.46000000000001,False,False,False,"25.99,51.45,1:17.25"
75,長水路,4,男子,4×50mフリーリレー,72～119歳,,,1:40.19,2,ザバス鶴見,91,5/7,1:45.13,105.13,False,False,False,"27.01,53.84,1:18.91"
75,長水路,4,男子,4×50mフリーリレー,72～119歳,,,1:40.19,3,セ・慶應日吉,98,4/10,1:45.61,105.61,False,False,False,"26.35,52.73,1:19.33"
75,長水路,4,男子,4×50mフリーリレー,72～119歳,,,1:40.19,4,セ・二俣川,90,5/8,1:49.98,109.97999999999999,False,False,False,"26.19,55.04,1:21.43"
75,長水路,4,男子,4×50mフリーリレー,72～119歳,,,1:40.19,5,セ・葛西,89,4/3,1:54.98,114.97999999999999,False,False,False,"29.14,57.72,1:25.52"
75,長水路,4,男子,4×50mフリーリレー,72～119歳,,,1:40.19,6,ザバス鶴見,89,3/8,1:55.00,115.0,False,False,False,"30.10,54.59,1:23.39"
75,長水路,5,女子,4×100mフリーリレー,280～319歳,5:26.29,5:56.10,6:20.23,1,ザバス鶴見,294,1/4,6:58.81,418.81,False,False,False,"48.66,1:40.92,2:39.60,3:48.76,4:31.18,5:18.43,6:06.87"
75,長水路,5,女子,4×100mフリーリレー,240～279歳,4:36.74,5:02.83,5:25.14,1,セ・二俣川,243,2/1,5:42.70,342.7,False,False,False,"40.07,1:26.53,2:09.74,2:59.94,3:40.00,4:27.44,5:02.45"
75,長水路,5,女子,4×100mフリーリレー,240～279歳,4:36.74,5:02.83,5:25.14,2,セ・成城,248,2/9,5:46.41,346.40999999999997,False,False,False,"41.65,1:28.23,2:13.12,2:59.83,3:41.85,4:30.65,5:06.42"
75,長水路,5,女子,4×100mフリーリレー,240～279歳,4:36.74,5:02.83,5:25.14,3,セ・天王洲,245,1/7,6:10.80,370.8,False,False,False,"47.24,1:36.86,2:23.85,3:18.63,4:02.12,4:51.38,5:28.53"
75,長水路,5,女子,4×100mフリーリレー,240～279歳,4:36.74,5:02.83,5:25.14,4,セ・阿佐谷,262,1/8,7:25.50,445.5,False,False,False,"52.89,1:54.27,2:48.27,3:52.25,4:44.04,5:41.07,6:32.36"
75,長水路,5,女子,4×100mフリーリレー,200～239歳,4:20.68,4:29.24,5:18.59,1,セ・阿佐谷,209,2/8,5:20.60,320.6,False,False,False,"38.69,1:22.22,1:58.86,2:40.59,3:24.00,4:10.74,4:43.13"
75,長水路,5,女子,4×100mフリーリレー,200～239歳,4:20.68,4:29.24,5:18.59,2,セ・大森,210,1/3,6:34.93,394.93,False,False,False,"47.61,1:41.86,2:27.67,3:19.45,4:06.65,5:01.69,5:44.17"
75,長水路,5,女子,4×100mフリーリレー,200～239歳,4:20.68,4:29.24,5:18.59,3,セ・蘇我,235,1/9,7:23.30,443.3,False,False,False,"47.91,1:42.50,2:38.51,3:41.61,4:36.38,5:35.67,6:24.71"
75,長水路,5,女子,4×100mフリーリレー,160～199歳,4:06.90,4:19.20,4:48.97,1,セ・成城,190,2/4,5:06.71,306.71,False,False,False,"34.16,1:12.59,1:49.86,2:31.36,3:08.86,3:53.20,4:27.17"
75,長水路,5,女子,4×100mフリーリレー,160～199歳,4:06.90,4:19.20,4:48.97,2,セ・二俣川,165,2/2,5:21.05,321.05,False,False,False,"35.00,1:13.52,1:54.00,2:39.62,3:19.38,4:03.19,4:39.83"
75,長水路,5,女子,4×100mフリーリレー,160～199歳,4:06.90,4:19.20,4:48.97,3,セ・天王洲,185,1/6,6:29.75,389.75,False,False,False,"43.98,1:33.04,2:22.21,3:17.28,4:04.03,4:58.75,5:43.06"
75,長水路,5,女子,4×100mフリーリレー,120～159歳,4:04.10,4:07.62,4:35.52,1,ザバス鶴見,125,2/7,5:00.65,300.65,False,False,False,"38.16,1:22.01,1:57.28,2:35.91,3:09.71,3:48.87,4:24.41"
75,長水路,5,女子,4×100mフリーリレー,120～159歳,4:04.10,4:07.62,4:35.52,2,セ・長津田,148,2/3,5:19.63,319.63,False,False,False,"32.41,1:07.92,1:40.66,2:14.19,3:00.40,3:51.50,4:30.93"
75,長水路,5,女子,4×100mフリーリレー,72～119歳,,,4:29.70,1,セ・二俣川,86,2/5,4:30.94,270.94,False,False,False,"31.59,1:04.82,1:39.99,2:19.92,2:51.22,3:25.96,3:57.07"
75,長水路,5,女子,4×100mフリーリレー,72～119歳,,,4:29.70,2,セ・成城,103,2/6,4:37.50,277.5,False,False,False,"32.46,1:08.77,1:43.30,2:20.55,2:53.05,3:28.99,4:00.82"
75,長水路,6,男子,4×100mフリーリレー,240～279歳,3:59.86,4:14.03,4:55.69,1,ザバス鶴見,245,1/10,5:25.18,325.18,False,False,False,"35.49,1:14.05,1:53.72,2:39.36,3:17.41,4:00.51,4:41.74"
75,長水路,6,男子,4×100mフリーリレー,240～279歳,3:59.86,4:14.03,4:55.69,2,セ・成城,279,1/1,6:06.96,366.96,False,False,False,"43.34,1:44.11,2:21.80,3:05.96,3:48.13,4:36.42,5:17.35"
75,長水路,6,男子,4×100mフリーリレー,200～239歳,3:46.05,3:51.23,4:07.60,1,セ・清瀬,215,1/4,4:32.34,272.34000000000003,False,False,False,"29.83,1:04.44,1:37.82,2:14.87,2:47.26,3:24.06,3:56.12"
75,長水路,6,男子,4×100mフリーリレー,200～239歳,3:46.05,3:51.23,4:07.60,2,セ・阿佐谷,220,1/2,4:40.80,280.8,False,False,False,"28.59,1:01.31,1:35.84,2:12.56,2:49.13,3:32.78,4:05.19"
75,長水路,6,男子,4×100mフリーリレー,200～239歳,3:46.05,3:51.23,4:07.60,3,ザバス鶴見,200,1/9,4:49.04,289.04,False,False,False,"34.97,1:11.65,1:42.90,2:18.29,2:53.55,3:34.29,4:09.39"
75,長水路,6,男子,4×100mフリーリレー,200～239歳,3:46.05,3:51.23,4:07.60,4,セ・二俣川,209,1/8,5:01.51,301.51,False,False,False,"32.95,1:10.45,1:48.27,2:29.93,3:06.10,3:52.28,4:26.18"
75,長水路,6,男子,4×100mフリーリレー,160～199歳,3:38.60,3:42.22,3:52.78,1,セ・大森,163,2/1,4:14.83,254.83,False,False,False,"27.06,58.94,1:26.95,1:58.77,2:30.98,3:06.71,3:38.45"
75,長水路,6,男子,4×100mフリーリレー,160～199歳,3:38.60,3:42.22,3:52.78,2,セ・大宮宮原,164,1/7,4:16.69,256.69,False,False,False,"29.95,1:00.64,1:33.33,2:09.05,2:41.63,3:16.85,3:44.93"
75,長水路,6,男子,4×100mフリーリレー,160～199歳,3:38.60,3:42.22,3:52.78,3,セ・二俣川,178,1/6,4:23.11,263.11,False,False,False,"30.68,1:07.20,1:36.79,2:08.86,2:37.34,3:09.08,3:44.16"
75,長水路,6,男子,4×100mフリーリレー,160～199歳,3:38.60,3:42.22,3:52.78,4,ザバス鶴見,161,1/5,4:29.37,269.37,False,False,False,"31.09,1:04.57,1:36.42,2:09.34,2:39.38,3:11.72,3:48.48"
75,長水路,6,男子,4×100mフリーリレー,160～199歳,3:38.60,3:42.22,3:52.78,5,セ・長津田,183,1/3,4:39.24,279.24,False,False,False,"30.56,1:03.07,1:33.14,2:06.36,2:38.00,3:17.92,3:56.36"
75,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,1,セ・武蔵小杉,120,2/5,3:50.75,230.75,False,False,False,"27.41,56.99,1:23.77,1:53.72,2:22.08,2:52.93,3:20.32"
75,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,2,セ・二俣川,136,2/6,3:52.39,232.39,False,False,False,"28.42,58.12,1:25.58,1:56.94,2:24.06,2:54.13,3:21.90"
75,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,3,セ・阿佐谷,137,2/7,4:05.64,245.64,False,False,False,"28.58,1:00.19,1:29.52,2:04.71,2:32.28,3:04.40,3:34.11"
75,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,4,セ・成城,148,2/8,4:13.26,253.26,False,False,False,"28.61,59.90,1:28.74,2:00.22,2:32.15,3:08.32,3:38.41"
75,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,5,セ・天王洲,130,2/9,4:17.36,257.36,False,False,False,"28.27,58.84,1:30.13,2:07.30,2:37.75,3:12.67,3:42.48"
75,長水路,6,男子,4×100mフリーリレー,72～119歳,,,3:46.90,1,セ・慶應日吉,86,2/2,3:44.19,224.19,True,False,False,"26.82,58.89,1:24.65,1:52.89,2:19.34,2:50.96,3:16.52"
75,長水路,6,男子,4×100mフリーリレー,72～119歳,,,3:46.90,2,ザバス鶴見,92,2/4,3:55.32,235.32,False,False,False,"28.77,57.90,1:24.29,1:55.45,2:23.54,2:53.10,3:21.95"
